trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,9,-74.89057776948894,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
553,False,"{'a': 0.3, 'e': 0.7382080381368945}",25,0,-57.3435873027195,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
554,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-120.21464544649434,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
555,False,"{'a': 0.3, 'e': 0.7382080381368945}",25,0,-68.19474619253256,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
556,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-197.90593823346072,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
557,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-127.1759440543731,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
558,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-102.74284182105731,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
559,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-15.501267360790985,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
560,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-77.16937778689608,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
561,False,"{'a': 0.3, 'e': 0.7382080381368945}",20,0,-196.24500714492828,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
562,False,"{'a': 0.3, 'e': 0.7301113795225715}",30,0,-93.68340839676186,"{0: 20, 1: 0, 2: 8, 3: 2, 4: 0}",0
563,False,"{'a': 0.3, 'e': 0.7301113795225715}",20,0,-159.40398887130561,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
564,False,"{'a': 0.3, 'e': 0.7301113795225715}",20,11,-7.714713537143334,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
565,False,"{'a': 0.3, 'e': 0.7301113795225715}",25,0,-56.12833488028322,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
566,False,"{'a': 0.3, 'e': 0.7301113795225715}",20,0,-44.47544187053381,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
567,False,"{'a': 0.3, 'e': 0.7301113795225715}",30,0,-136.83614350848856,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
568,False,"{'a': 0.3, 'e': 0.7301113795225715}",20,0,-64.26479718359137,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
569,False,"{'a': 0.3, 'e': 0.7301113795225715}",25,0,-74.97869736461277,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
570,False,"{'a': 0.3, 'e': 0.7301113795225715}",20,2,-23.841032455881667,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
571,False,"{'a': 0.3, 'e': 0.7301113795225715}",25,0,-62.23468747489845,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
572,False,"{'a': 0.3, 'e': 0.7217643087861563}",20,0,-131.60340171476335,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
573,False,"{'a': 0.3, 'e': 0.7217643087861563}",20,13,11.390311194736553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.3, 'e': 0.7217643087861563}",25,0,-75.93646875223332,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
575,False,"{'a': 0.3, 'e': 0.7217643087861563}",20,0,-155.86992389857022,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
576,False,"{'a': 0.3, 'e': 0.7217643087861563}",25,9,-50.11591500941564,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
577,False,"{'a': 0.3, 'e': 0.7217643087861563}",25,18,-12.6290128342625,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
578,False,"{'a': 0.3, 'e': 0.7217643087861563}",20,12,-7.554910393703864,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
579,False,"{'a': 0.3, 'e': 0.7217643087861563}",35,0,-132.8017840342869,"{0: 27, 1: 1, 2: 4, 3: 0, 4: 3}",0
580,False,"{'a': 0.3, 'e': 0.7217643087861563}",25,8,-99.66134038234858,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
581,False,"{'a': 0.3, 'e': 0.7217643087861563}",20,0,-24.632642913677696,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
582,False,"{'a': 0.3, 'e': 0.7131590812228414}",25,8,-3.5885493746654564,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
583,False,"{'a': 0.3, 'e': 0.7131590812228414}",20,8,-94.04326898047825,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 2}",1
584,False,"{'a': 0.3, 'e': 0.7131590812228414}",20,9,-27.752220869318656,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
585,False,"{'a': 0.3, 'e': 0.7131590812228414}",25,0,-114.4255834434794,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
586,False,"{'a': 0.3, 'e': 0.7131590812228414}",25,0,-11.325918250580532,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
587,False,"{'a': 0.3, 'e': 0.7131590812228414}",20,0,-17.02938854437926,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
588,False,"{'a': 0.3, 'e': 0.7131590812228414}",30,0,-107.40661128987084,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
589,False,"{'a': 0.3, 'e': 0.7131590812228414}",30,0,-125.06805458582058,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
590,False,"{'a': 0.3, 'e': 0.7131590812228414}",20,0,-41.0708539954149,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
591,False,"{'a': 0.3, 'e': 0.7131590812228414}",25,0,-85.6867411239605,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
592,False,"{'a': 0.3, 'e': 0.7042877126008675}",30,0,-54.886636468462186,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
593,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,0,-37.86942319112766,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
594,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,0,-33.302883335759006,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
595,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,0,-8.558034928412477,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
596,False,"{'a': 0.3, 'e': 0.7042877126008675}",30,0,-82.34776860881936,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
597,False,"{'a': 0.3, 'e': 0.7042877126008675}",30,0,-46.123115655918106,"{0: 23, 1: 0, 2: 6, 3: 1, 4: 0}",0
598,False,"{'a': 0.3, 'e': 0.7042877126008675}",25,0,-140.59780635206053,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
599,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,8,-54.27036160887207,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
600,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,0,-230.3671549947874,"{0: 9, 1: 3, 2: 1, 3: 3, 4: 4}",0
601,False,"{'a': 0.3, 'e': 0.7042877126008675}",20,0,3.90476924254616,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
602,False,"{'a': 0.3, 'e': 0.6951419717534717}",20,0,-82.1723847433474,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
603,False,"{'a': 0.3, 'e': 0.6951419717534717}",25,0,-29.4556242340879,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
604,False,"{'a': 0.3, 'e': 0.6951419717534717}",20,3,-49.042404228532426,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
605,False,"{'a': 0.3, 'e': 0.6951419717534717}",25,0,-83.7843947189414,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
606,False,"{'a': 0.3, 'e': 0.6951419717534717}",25,0,-40.28523954943281,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
607,False,"{'a': 0.3, 'e': 0.6951419717534717}",20,15,1.2318781938200147,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.3, 'e': 0.6951419717534717}",30,0,-47.89296972351541,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
609,False,"{'a': 0.3, 'e': 0.6951419717534717}",25,0,-127.13296082994877,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
610,False,"{'a': 0.3, 'e': 0.6951419717534717}",20,0,4.530314651298642,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
611,False,"{'a': 0.3, 'e': 0.6951419717534717}",20,14,-6.888245826067678,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.3, 'e': 0.6857133729417233}",20,9,3.0319772603440835,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.3, 'e': 0.6857133729417233}",20,0,-124.60283778001744,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
614,False,"{'a': 0.3, 'e': 0.6857133729417233}",25,12,-61.421723310683696,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
615,False,"{'a': 0.3, 'e': 0.6857133729417233}",25,11,13.13122812206837,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.3, 'e': 0.6857133729417233}",35,10,-95.2462738967951,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",1
617,False,"{'a': 0.3, 'e': 0.6857133729417233}",25,17,-19.235855095672576,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
618,False,"{'a': 0.3, 'e': 0.6857133729417233}",30,0,-113.48847638898494,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
619,False,"{'a': 0.3, 'e': 0.6857133729417233}",20,0,-36.11380774543539,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
620,False,"{'a': 0.3, 'e': 0.6857133729417233}",20,0,-130.6581975722514,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
621,False,"{'a': 0.3, 'e': 0.6857133729417233}",20,0,-57.54527946031777,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
622,False,"{'a': 0.3, 'e': 0.6759931679811582}",30,7,-1.9468252282048955,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
623,False,"{'a': 0.3, 'e': 0.6759931679811582}",20,0,-93.42463149651124,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
624,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,0,-69.7861933924328,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
625,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,0,-52.23403022035626,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
626,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,14,-28.147900843504466,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
627,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,6,-56.8197944592796,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
628,False,"{'a': 0.3, 'e': 0.6759931679811582}",20,0,-0.7490280124005165,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
629,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,11,-7.47152034656925,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
630,False,"{'a': 0.3, 'e': 0.6759931679811582}",20,7,-35.662113612094046,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
631,False,"{'a': 0.3, 'e': 0.6759931679811582}",25,0,-50.67523154036593,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
632,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,0,-39.609618131813946,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
633,False,"{'a': 0.3, 'e': 0.6659723381249052}",25,4,-32.61794061933921,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
634,False,"{'a': 0.3, 'e': 0.6659723381249052}",25,7,-29.845902147559773,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
635,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,3,-135.31128847272626,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 3}",1
636,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,2,-105.77313835861439,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 1}",1
637,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,0,11.37491203083486,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
638,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,0,-92.72139184667166,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
639,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,8,-2.6771067520886063,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,10,3.6453241555439115,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.3, 'e': 0.6659723381249052}",20,0,-19.600790621264068,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.3, 'e': 0.6556415856957786}",25,0,-51.55421331230465,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
643,False,"{'a': 0.3, 'e': 0.6556415856957786}",20,9,-60.01249929751471,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
644,False,"{'a': 0.3, 'e': 0.6556415856957786}",35,19,-12.106830292470036,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
645,False,"{'a': 0.3, 'e': 0.6556415856957786}",20,10,7.708242906942312,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.3, 'e': 0.6556415856957786}",35,14,-48.64912614089126,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 1}",1
647,False,"{'a': 0.3, 'e': 0.6556415856957786}",20,13,-30.906394879465555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
648,False,"{'a': 0.3, 'e': 0.6556415856957786}",25,0,-56.03007031188705,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
649,False,"{'a': 0.3, 'e': 0.6556415856957786}",25,0,-123.76280970917117,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",1
650,False,"{'a': 0.3, 'e': 0.6556415856957786}",25,0,-102.58036658873151,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
651,False,"{'a': 0.3, 'e': 0.6556415856957786}",20,0,-50.00644918378609,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
652,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,14.212318672407728,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,-37.436424995949686,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
654,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,-106.80483259085226,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
655,False,"{'a': 0.3, 'e': 0.6449913254595656}",30,0,-133.35205608372215,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
656,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,-50.754417532304714,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
657,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,-60.66192111097095,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
658,False,"{'a': 0.3, 'e': 0.6449913254595656}",30,12,-5.2500408520232265,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
659,False,"{'a': 0.3, 'e': 0.6449913254595656}",20,0,-75.24831839518968,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
660,False,"{'a': 0.3, 'e': 0.6449913254595656}",25,0,-228.3545187463278,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 5}",0
661,False,"{'a': 0.3, 'e': 0.6449913254595656}",25,0,-91.09295191984464,"{0: 14, 1: 5, 2: 3, 3: 3, 4: 0}",0
662,False,"{'a': 0.3, 'e': 0.6340116757315108}",35,0,-94.6369315925277,"{0: 25, 1: 1, 2: 8, 3: 0, 4: 1}",0
663,False,"{'a': 0.3, 'e': 0.6340116757315108}",20,12,-20.703273932213087,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 0}",1
664,False,"{'a': 0.3, 'e': 0.6340116757315108}",20,0,-63.69228591091207,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
665,False,"{'a': 0.3, 'e': 0.6340116757315108}",30,0,-102.23350136110032,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
666,False,"{'a': 0.3, 'e': 0.6340116757315108}",25,0,-105.03320469010959,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
667,False,"{'a': 0.3, 'e': 0.6340116757315108}",20,0,-66.74181877243824,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
668,False,"{'a': 0.3, 'e': 0.6340116757315108}",20,3,-64.05848378118435,"{0: 9, 1: 0, 2: 8, 3: 0, 4: 0}",1
669,False,"{'a': 0.3, 'e': 0.6340116757315108}",25,8,-42.43564837345444,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
670,False,"{'a': 0.3, 'e': 0.6340116757315108}",20,0,-98.18987060511046,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
671,False,"{'a': 0.3, 'e': 0.6340116757315108}",35,0,-145.6557686578292,"{0: 27, 1: 0, 2: 4, 3: 1, 4: 3}",0
672,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,0,-32.238774487323234,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
673,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,15,-3.627075141166978,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,11,3.420277192914673,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
675,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,6,-62.82773944631798,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
676,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,1,-36.0989582693962,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 0}",1
677,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,0,-2.2324546008733197,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
678,False,"{'a': 0.3, 'e': 0.6226924492077431}",35,3,-114.36609143444382,"{0: 22, 1: 1, 2: 6, 3: 2, 4: 1}",1
679,False,"{'a': 0.3, 'e': 0.6226924492077431}",25,0,-49.015800149809955,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
680,False,"{'a': 0.3, 'e': 0.6226924492077431}",35,5,-77.44920109441999,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",1
681,False,"{'a': 0.3, 'e': 0.6226924492077431}",30,4,-127.66243448386216,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 2}",1
682,False,"{'a': 0.3, 'e': 0.6110231435131372}",20,0,18.22723979934334,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
683,False,"{'a': 0.3, 'e': 0.6110231435131372}",20,6,-37.948301927839104,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
684,False,"{'a': 0.3, 'e': 0.6110231435131372}",20,1,-86.26903381040529,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 1}",1
685,False,"{'a': 0.3, 'e': 0.6110231435131372}",25,0,2.994736500613503,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
686,False,"{'a': 0.3, 'e': 0.6110231435131372}",25,0,-31.787559805178436,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
687,False,"{'a': 0.3, 'e': 0.6110231435131372}",25,6,15.733126696486021,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.3, 'e': 0.6110231435131372}",30,16,16.196536151239705,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.3, 'e': 0.6110231435131372}",35,0,-235.82850126809484,"{0: 25, 1: 1, 2: 0, 3: 5, 4: 4}",0
690,False,"{'a': 0.3, 'e': 0.6110231435131372}",25,0,-21.072084056409587,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
691,False,"{'a': 0.3, 'e': 0.6110231435131372}",20,2,-48.47021722493856,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
692,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,14,-2.976294138119437,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,6,-14.733289429663937,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
694,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,12,-0.7682136665819022,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.3, 'e': 0.5989929314568425}",30,0,-36.0277541081966,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
696,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,10,-53.73872738740676,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
697,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,0,-68.41809190586872,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
698,False,"{'a': 0.3, 'e': 0.5989929314568425}",25,0,-85.79655189541405,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
699,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,6,-90.85358435999936,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
700,False,"{'a': 0.3, 'e': 0.5989929314568425}",25,0,-95.9846950064797,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
701,False,"{'a': 0.3, 'e': 0.5989929314568425}",20,0,-26.402865969265203,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
702,False,"{'a': 0.3, 'e': 0.5865906509864356}",25,15,9.408486463234672,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.3, 'e': 0.5865906509864356}",20,2,-4.755779483669324,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
704,False,"{'a': 0.3, 'e': 0.5865906509864356}",25,0,-2.2106771574050486,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
705,False,"{'a': 0.3, 'e': 0.5865906509864356}",20,0,-114.87053324312309,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
706,False,"{'a': 0.3, 'e': 0.5865906509864356}",25,20,11.127757851208754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.3, 'e': 0.5865906509864356}",30,0,-164.89040985818582,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
708,False,"{'a': 0.3, 'e': 0.5865906509864356}",30,0,-11.391940797203807,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
709,False,"{'a': 0.3, 'e': 0.5865906509864356}",25,0,-30.772916710478746,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
710,False,"{'a': 0.3, 'e': 0.5865906509864356}",20,6,-20.870113074368223,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
711,False,"{'a': 0.3, 'e': 0.5865906509864356}",25,0,-42.378234822139,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
712,False,"{'a': 0.3, 'e': 0.5738047948313769}",30,0,-95.35734794098927,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
713,False,"{'a': 0.3, 'e': 0.5738047948313769}",30,4,-53.337490408689405,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
714,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,0,-24.216045099315746,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
715,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,0,-22.283229602567417,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
716,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,6,-8.480993147016477,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
717,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,0,-90.41238484911699,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
718,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,11,-56.157175464429834,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
719,False,"{'a': 0.3, 'e': 0.5738047948313769}",25,4,-15.605053118274862,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
720,False,"{'a': 0.3, 'e': 0.5738047948313769}",20,0,-7.509405060389228,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
721,False,"{'a': 0.3, 'e': 0.5738047948313769}",30,4,-100.8828092772242,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 2}",1
722,False,"{'a': 0.3, 'e': 0.5606234998261617}",20,0,-24.85559716570656,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
723,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,0,-42.20266130590411,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
724,False,"{'a': 0.3, 'e': 0.5606234998261617}",20,0,-153.2453986802549,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
725,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,0,-83.14747828425848,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
726,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,5,-41.76554600468032,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
727,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,0,-58.1613889201478,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
728,False,"{'a': 0.3, 'e': 0.5606234998261617}",20,0,16.269535907396353,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
729,False,"{'a': 0.3, 'e': 0.5606234998261617}",20,6,-92.67930412195695,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
730,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,5,-68.20836105365312,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",1
731,False,"{'a': 0.3, 'e': 0.5606234998261617}",25,20,11.400543992835892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.3, 'e': 0.5470345359032596}",20,0,-12.972450695693848,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
733,False,"{'a': 0.3, 'e': 0.5470345359032596}",35,8,-45.391976869614865,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 0}",1
734,False,"{'a': 0.3, 'e': 0.5470345359032596}",25,0,-41.40759675095315,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
